"pais","nacionalidad","estado","ciudad"
"Brazil","Brazilian","Paraná","Godoy Moreira"
"Brazil","Brazilian","Minas Gerais","Goiabeira"
"Brazil","Brazilian","Pernambuco","Goiana"
"Brazil","Brazilian","Goiás","Goiandira"
"Brazil","Brazilian","Rio Grande do Norte","Goianinha"
"Brazil","Brazilian","Goiás","Goianira"
"Brazil","Brazilian","Tocantins","Goianorte"
"Brazil","Brazilian","Minas Gerais","Goianá"
"Brazil","Brazilian","Goiás","Goianápolis"
"Brazil","Brazilian","Goiás","Goianésia"
"Brazil","Brazilian","Pará","Goianésia do Pará"
"Brazil","Brazilian","Tocantins","Goiatins"
"Brazil","Brazilian","Goiás","Goiatuba"
"Brazil","Brazilian","Paraná","Goioerê"
"Brazil","Brazilian","Paraná","Goioxim"
"Brazil","Brazilian","Goiás","Goiás"
"Brazil","Brazilian","Goiás","Goiânia"
"Brazil","Brazilian","Bahia","Gongogi"
"Brazil","Brazilian","Minas Gerais","Gonzaga"
"Brazil","Brazilian","Minas Gerais","Gonçalves"
"Brazil","Brazilian","Maranhão","Gonçalves Dias"
"Brazil","Brazilian","Minas Gerais","Gouveia"
"Brazil","Brazilian","Goiás","Gouvelândia"
"Brazil","Brazilian","Maranhão","Governador Archer"
"Brazil","Brazilian","Santa Catarina","Governador Celso Ramos"
"Brazil","Brazilian","Rio Grande do Norte","Governador Dix Sept Rosado"
"Brazil","Brazilian","Rio Grande do Norte","Campo Grande"
"Brazil","Brazilian","Maranhão","Governador Edison Lobão"
"Brazil","Brazilian","Maranhão","Governador Eugênio Barros"
"Brazil","Brazilian","Rondônia","Governador Jorge Teixeira"
"Brazil","Brazilian","Espírito Santo","Governador Lindenberg"
"Brazil","Brazilian","Maranhão","Governador Luiz Rocha"
"Brazil","Brazilian","Bahia","Governador Mangabeira"
"Brazil","Brazilian","Maranhão","Governador Newton Bello"
"Brazil","Brazilian","Maranhão","Governador Nunes Freire"
"Brazil","Brazilian","Minas Gerais","Governador Valadares"
"Brazil","Brazilian","Sergipe","Gracho Cardoso"
"Brazil","Brazilian","Maranhão","Grajaú"
"Brazil","Brazilian","Rio Grande do Sul","Gramado"
"Brazil","Brazilian","Rio Grande do Sul","Gramado Xavier"
"Brazil","Brazilian","Rio Grande do Sul","Gramado dos Loureiros"
"Brazil","Brazilian","Paraná","Grandes Rios"
"Brazil","Brazilian","Pernambuco","Granito"
"Brazil","Brazilian","Ceará","Granja"
"Brazil","Brazilian","Ceará","Granjeiro"
"Brazil","Brazilian","Santa Catarina","Gravatal"
"Brazil","Brazilian","Rio Grande do Sul","Gravataí"
"Brazil","Brazilian","Pernambuco","Gravatá"
"Brazil","Brazilian","Ceará","Graça"
"Brazil","Brazilian","Maranhão","Graça Aranha"
"Brazil","Brazilian","Ceará","Groaíras"
"Brazil","Brazilian","Rio Grande do Norte","Grossos"
"Brazil","Brazilian","Minas Gerais","Grupiara"
"Brazil","Brazilian","Minas Gerais","Grão Mogol"
"Brazil","Brazilian","Santa Catarina","Grão Pará"
"Brazil","Brazilian","Rio Grande do Sul","Guabiju"
"Brazil","Brazilian","Pernambuco","Guabiraba"
"Brazil","Brazilian","Santa Catarina","Guabiruba"
"Brazil","Brazilian","Piauí","Guadalupe"
"Brazil","Brazilian","São Paulo","Guaimbê"
"Brazil","Brazilian","Paraná","Guairaçá"
"Brazil","Brazilian","São Paulo","Guaiçara"
"Brazil","Brazilian","Ceará","Guaiúba"
"Brazil","Brazilian","Amazonas","Guajará"
"Brazil","Brazilian","Rondônia","Guajará Mirim"
"Brazil","Brazilian","Bahia","Guajeru"
"Brazil","Brazilian","Rio Grande do Norte","Guamaré"
"Brazil","Brazilian","Paraná","Guamiranga"
"Brazil","Brazilian","Bahia","Guanambi"
"Brazil","Brazilian","Minas Gerais","Guanhães"
"Brazil","Brazilian","São Paulo","Guapiara"
"Brazil","Brazilian","São Paulo","Guapiaçu"
"Brazil","Brazilian","Rio de Janeiro","Guapimirim"
"Brazil","Brazilian","Paraná","Guapirama"
"Brazil","Brazilian","Paraná","Guaporema"
"Brazil","Brazilian","Rio Grande do Sul","Guaporé"
"Brazil","Brazilian","Minas Gerais","Guapé"
"Brazil","Brazilian","Goiás","Guapó"
"Brazil","Brazilian","Paraíba","Guarabira"
"Brazil","Brazilian","São Paulo","Guaraci"
"Brazil","Brazilian","Paraná","Guaraci"
"Brazil","Brazilian","Minas Gerais","Guaraciaba"
"Brazil","Brazilian","Santa Catarina","Guaraciaba"
"Brazil","Brazilian","Ceará","Guaraciaba do Norte"
"Brazil","Brazilian","Minas Gerais","Guaraciama"
"Brazil","Brazilian","Ceará","Guaramiranga"
"Brazil","Brazilian","Santa Catarina","Guaramirim"
"Brazil","Brazilian","Minas Gerais","Guarani"
"Brazil","Brazilian","São Paulo","Guarani d'Oeste"
"Brazil","Brazilian","Rio Grande do Sul","Guarani das Missões"
"Brazil","Brazilian","Goiás","Guarani de Goiás"
"Brazil","Brazilian","Paraná","Guaraniaçu"
"Brazil","Brazilian","São Paulo","Guarantã"
"Brazil","Brazilian","Mato Grosso","Guarantã do Norte"
"Brazil","Brazilian","Minas Gerais","Guaranésia"
"Brazil","Brazilian","Espírito Santo","Guarapari"
"Brazil","Brazilian","Paraná","Guarapuava"
"Brazil","Brazilian","Paraná","Guaraqueçaba"
"Brazil","Brazilian","São Paulo","Guararapes"
"Brazil","Brazilian","São Paulo","Guararema"
"Brazil","Brazilian","Minas Gerais","Guarará"
"Brazil","Brazilian","Bahia","Guaratinga"
"Brazil","Brazilian","São Paulo","Guaratinguetá"
"Brazil","Brazilian","Paraná","Guaratuba"
"Brazil","Brazilian","São Paulo","Guaraçaí"
"Brazil","Brazilian","Tocantins","Guaraí"
"Brazil","Brazilian","Goiás","Guaraíta"
"Brazil","Brazilian","Minas Gerais","Guarda-Mor"
"Brazil","Brazilian","São Paulo","Guareí"
"Brazil","Brazilian","São Paulo","Guariba"
"Brazil","Brazilian","Piauí","Guaribas"
"Brazil","Brazilian","Goiás","Guarinos"
"Brazil","Brazilian","São Paulo","Guarujá"
"Brazil","Brazilian","Santa Catarina","Guarujá do Sul"
"Brazil","Brazilian","São Paulo","Guarulhos"
"Brazil","Brazilian","São Paulo","Guará"
"Brazil","Brazilian","Santa Catarina","Guatambú"
"Brazil","Brazilian","São Paulo","Guatapará"
"Brazil","Brazilian","Minas Gerais","Guaxupé"
"Brazil","Brazilian","Espírito Santo","Guaçuí"
"Brazil","Brazilian","Rio Grande do Sul","Guaíba"
"Brazil","Brazilian","São Paulo","Guaíra"
"Brazil","Brazilian","Paraná","Guaíra"
"Brazil","Brazilian","Mato Grosso do Sul","Guia Lopes da Laguna"
"Brazil","Brazilian","Minas Gerais","Guidoval"
"Brazil","Brazilian","Minas Gerais","Guimarânia"
"Brazil","Brazilian","Maranhão","Guimarães"
"Brazil","Brazilian","Mato Grosso","Guiratinga"
"Brazil","Brazilian","Minas Gerais","Guiricema"
"Brazil","Brazilian","Minas Gerais","Gurinhatã"
"Brazil","Brazilian","Paraíba","Gurinhém"
"Brazil","Brazilian","Paraíba","Gurjão"
"Brazil","Brazilian","Tocantins","Gurupi"
"Brazil","Brazilian","Pará","Gurupá"
"Brazil","Brazilian","São Paulo","Guzolândia"
"Brazil","Brazilian","São Paulo","Gália"
"Brazil","Brazilian","Rio Grande do Sul","Harmonia"
"Brazil","Brazilian","Goiás","Heitoraí"
"Brazil","Brazilian","Minas Gerais","Heliodora"
"Brazil","Brazilian","Bahia","Heliópolis"
"Brazil","Brazilian","São Paulo","Herculândia"
"Brazil","Brazilian","Rio Grande do Sul","Herval"
"Brazil","Brazilian","Santa Catarina","Herval d'Oeste"
"Brazil","Brazilian","Rio Grande do Sul","Herveiras"
"Brazil","Brazilian","Goiás","Hidrolina"
"Brazil","Brazilian","Ceará","Hidrolândia"
"Brazil","Brazilian","Goiás","Hidrolândia"
"Brazil","Brazilian","São Paulo","Holambra"
"Brazil","Brazilian","Paraná","Honório Serpa"
"Brazil","Brazilian","Ceará","Horizonte"
"Brazil","Brazilian","Rio Grande do Sul","Horizontina"
"Brazil","Brazilian","São Paulo","Hortolândia"
"Brazil","Brazilian","Piauí","Hugo Napoleão"
"Brazil","Brazilian","Rio Grande do Sul","Hulha Negra"
"Brazil","Brazilian","Amazonas","Humaitá"
"Brazil","Brazilian","Rio Grande do Sul","Humaitá"
"Brazil","Brazilian","Maranhão","Humberto de Campos"
"Brazil","Brazilian","São Paulo","Iacanga"
"Brazil","Brazilian","Goiás","Iaciara"
"Brazil","Brazilian","São Paulo","Iacri"
"Brazil","Brazilian","Minas Gerais","Iapu"
"Brazil","Brazilian","São Paulo","Iaras"
"Brazil","Brazilian","Pernambuco","Iati"
"Brazil","Brazilian","Bahia","Iaçu"
"Brazil","Brazilian","Paraná","Ibaiti"
"Brazil","Brazilian","Rio Grande do Sul","Ibarama"
"Brazil","Brazilian","Ceará","Ibaretama"
"Brazil","Brazilian","Alagoas","Ibateguara"
"Brazil","Brazilian","Espírito Santo","Ibatiba"
"Brazil","Brazilian","São Paulo","Ibaté"
"Brazil","Brazilian","Paraná","Ibema"
"Brazil","Brazilian","Minas Gerais","Ibertioga"
"Brazil","Brazilian","Santa Catarina","Ibiam"
"Brazil","Brazilian","Ceará","Ibiapina"
"Brazil","Brazilian","Paraíba","Ibiara"
"Brazil","Brazilian","Bahia","Ibiassucê"
"Brazil","Brazilian","Rio Grande do Sul","Ibiaçá"
"Brazil","Brazilian","Minas Gerais","Ibiaí"
"Brazil","Brazilian","Bahia","Ibicaraí"
"Brazil","Brazilian","Santa Catarina","Ibicaré"
"Brazil","Brazilian","Bahia","Ibicoara"
"Brazil","Brazilian","Ceará","Ibicuitinga"
"Brazil","Brazilian","Bahia","Ibicuí"
"Brazil","Brazilian","Pernambuco","Ibimirim"
"Brazil","Brazilian","Bahia","Ibipeba"
"Brazil","Brazilian","Bahia","Ibipitanga"
"Brazil","Brazilian","Paraná","Ibiporã"
"Brazil","Brazilian","Bahia","Ibiquera"
"Brazil","Brazilian","Minas Gerais","Ibiracatu"
"Brazil","Brazilian","Minas Gerais","Ibiraci"
"Brazil","Brazilian","Rio Grande do Sul","Ibiraiaras"
"Brazil","Brazilian","Pernambuco","Ibirajuba"
"Brazil","Brazilian","Santa Catarina","Ibirama"
"Brazil","Brazilian","Bahia","Ibirapitanga"
"Brazil","Brazilian","Rio Grande do Sul","Ibirapuitã"
"Brazil","Brazilian","Bahia","Ibirapuã"
"Brazil","Brazilian","São Paulo","Ibirarema"
"Brazil","Brazilian","Bahia","Ibirataia"
"Brazil","Brazilian","Espírito Santo","Ibiraçu"
"Brazil","Brazilian","Minas Gerais","Ibirité"
"Brazil","Brazilian","Rio Grande do Sul","Ibirubá"
"Brazil","Brazilian","São Paulo","Ibirá"
"Brazil","Brazilian","Bahia","Ibitiara"
"Brazil","Brazilian","São Paulo","Ibitinga"
"Brazil","Brazilian","Espírito Santo","Ibitirama"
"Brazil","Brazilian","Bahia","Ibititá"
"Brazil","Brazilian","Minas Gerais","Ibitiúra de Minas"
"Brazil","Brazilian","Minas Gerais","Ibituruna"
"Brazil","Brazilian","Minas Gerais","Ibiá"
"Brazil","Brazilian","São Paulo","Ibiúna"
"Brazil","Brazilian","Bahia","Ibotirama"
"Brazil","Brazilian","Ceará","Icapuí"
"Brazil","Brazilian","Minas Gerais","Icaraí de Minas"
"Brazil","Brazilian","Paraná","Icaraíma"
"Brazil","Brazilian","Maranhão","Icatu"
"Brazil","Brazilian","Bahia","Ichu"
"Brazil","Brazilian","Espírito Santo","Iconha"
"Brazil","Brazilian","São Paulo","Icém"
"Brazil","Brazilian","Ceará","Icó"
"Brazil","Brazilian","Rio Grande do Norte","Ielmo Marinho"
"Brazil","Brazilian","São Paulo","Iepê"
"Brazil","Brazilian","Alagoas","Igaci"
"Brazil","Brazilian","Bahia","Igaporã"
"Brazil","Brazilian","Paraíba","Igaracy"
"Brazil","Brazilian","São Paulo","Igarapava"
"Brazil","Brazilian","Minas Gerais","Igarapé"
"Brazil","Brazilian","Pará","Igarapé Açu"
"Brazil","Brazilian","Maranhão","Igarapé Grande"
"Brazil","Brazilian","Pará","Igarapé Miri"
"Brazil","Brazilian","Maranhão","Igarapé do Meio"
"Brazil","Brazilian","Pernambuco","Igarassu"
"Brazil","Brazilian","Minas Gerais","Igaratinga"
"Brazil","Brazilian","São Paulo","Igaratá"
"Brazil","Brazilian","São Paulo","Igaraçu do Tietê"
"Brazil","Brazilian","Bahia","Igrapiúna"
"Brazil","Brazilian","Alagoas","Igreja Nova"
"Brazil","Brazilian","Rio Grande do Sul","Igrejinha"
"Brazil","Brazilian","Rio de Janeiro","Iguaba Grande"
"Brazil","Brazilian","São Paulo","Iguape"
"Brazil","Brazilian","Pernambuco","Iguaraci"
"Brazil","Brazilian","Paraná","Iguaraçu"
"Brazil","Brazilian","Minas Gerais","Iguatama"
"Brazil","Brazilian","Mato Grosso do Sul","Iguatemi"
"Brazil","Brazilian","Ceará","Iguatu"
"Brazil","Brazilian","Paraná","Iguatu"
"Brazil","Brazilian","Bahia","Iguaí"
"Brazil","Brazilian","Minas Gerais","Ijaci"
"Brazil","Brazilian","Rio Grande do Sul","Ijuí"
"Brazil","Brazilian","São Paulo","Ilha Comprida"
"Brazil","Brazilian","Rio de Janeiro","Ilha Grande"
"Brazil","Brazilian","Piauí","Ilha Grande"
"Brazil","Brazilian","São Paulo","Ilha Solteira"
"Brazil","Brazilian","Sergipe","Ilha das Flores"
"Brazil","Brazilian","Pernambuco","Ilha de Itamaracá"
"Brazil","Brazilian","São Paulo","Ilhabela"
"Brazil","Brazilian","Santa Catarina","Ilhota"
"Brazil","Brazilian","Bahia","Ilhéus"
"Brazil","Brazilian","Minas Gerais","Ilicínea"
"Brazil","Brazilian","Rio Grande do Sul","Ilópolis"
"Brazil","Brazilian","Paraíba","Imaculada"
"Brazil","Brazilian","Santa Catarina","Imaruí"
"Brazil","Brazilian","Paraná","Imbaú"
"Brazil","Brazilian","Santa Catarina","Imbituba"
"Brazil","Brazilian","Paraná","Imbituva"
"Brazil","Brazilian","Santa Catarina","Imbuia"
"Brazil","Brazilian","Rio Grande do Sul","Imbé"
"Brazil","Brazilian","Minas Gerais","Imbé de Minas"
"Brazil","Brazilian","Rio Grande do Sul","Imigrante"
"Brazil","Brazilian","Maranhão","Imperatriz"
"Brazil","Brazilian","Goiás","Inaciolândia"
"Brazil","Brazilian","Pernambuco","Inajá"
"Brazil","Brazilian","Paraná","Inajá"
"Brazil","Brazilian","Minas Gerais","Inconfidentes"
"Brazil","Brazilian","Minas Gerais","Indaiabira"
"Brazil","Brazilian","Santa Catarina","Indaial"
"Brazil","Brazilian","São Paulo","Indaiatuba"
"Brazil","Brazilian","Ceará","Independência"
"Brazil","Brazilian","Rio Grande do Sul","Independência"
"Brazil","Brazilian","São Paulo","Indiana"
"Brazil","Brazilian","Minas Gerais","Indianópolis"
"Brazil","Brazilian","Paraná","Indianópolis"
"Brazil","Brazilian","São Paulo","Indiaporã"
"Brazil","Brazilian","Goiás","Indiara"
"Brazil","Brazilian","Sergipe","Indiaroba"
"Brazil","Brazilian","Mato Grosso","Indiavaí"
"Brazil","Brazilian","Pernambuco","Ingazeira"
"Brazil","Brazilian","Minas Gerais","Ingaí"
"Brazil","Brazilian","Paraíba","Ingá"
"Brazil","Brazilian","Rio Grande do Sul","Inhacorá"
"Brazil","Brazilian","Bahia","Inhambupe"
"Brazil","Brazilian","Pará","Inhangapi"
"Brazil","Brazilian","Alagoas","Inhapi"
"Brazil","Brazilian","Minas Gerais","Inhapim"
"Brazil","Brazilian","Minas Gerais","Inhaúma"
"Brazil","Brazilian","Piauí","Inhuma"
"Brazil","Brazilian","Goiás","Inhumas"
"Brazil","Brazilian","Minas Gerais","Inimutaba"
"Brazil","Brazilian","Mato Grosso do Sul","Inocência"
"Brazil","Brazilian","Paraná","Inácio Martins"
"Brazil","Brazilian","São Paulo","Inúbia Paulista"
"Brazil","Brazilian","Minas Gerais","Ipanema"
"Brazil","Brazilian","Rio Grande do Norte","Ipanguaçu"
"Brazil","Brazilian","Ceará","Ipaporanga"
"Brazil","Brazilian","Minas Gerais","Ipatinga"
"Brazil","Brazilian","Ceará","Ipaumirim"
"Brazil","Brazilian","São Paulo","Ipaussu"
"Brazil","Brazilian","São Paulo","Ipauçu"
"Brazil","Brazilian","Bahia","Ipecaetá"
"Brazil","Brazilian","São Paulo","Iperó"
"Brazil","Brazilian","São Paulo","Ipeúna"
"Brazil","Brazilian","Minas Gerais","Ipiaçu"
"Brazil","Brazilian","Bahia","Ipiaú"
"Brazil","Brazilian","São Paulo","Ipiguá"
"Brazil","Brazilian","Santa Catarina","Ipira"
"Brazil","Brazilian","Paraná","Ipiranga"
"Brazil","Brazilian","Goiás","Ipiranga de Goiás"
"Brazil","Brazilian","Mato Grosso","Ipiranga do Norte"
"Brazil","Brazilian","Piauí","Ipiranga do Piauí"
"Brazil","Brazilian","Rio Grande do Sul","Ipiranga do Sul"
"Brazil","Brazilian","Bahia","Ipirá"
"Brazil","Brazilian","Amazonas","Ipixuna"
"Brazil","Brazilian","Pará","Ipixuna do Pará"
"Brazil","Brazilian","Pernambuco","Ipojuca"
"Brazil","Brazilian","São Paulo","Iporanga"
"Brazil","Brazilian","Goiás","Iporá"
"Brazil","Brazilian","Paraná","Iporã"
"Brazil","Brazilian","Santa Catarina","Iporã do Oeste"
"Brazil","Brazilian","Ceará","Ipu"
"Brazil","Brazilian","Santa Catarina","Ipuaçu"
"Brazil","Brazilian","Pernambuco","Ipubi"
"Brazil","Brazilian","Rio Grande do Norte","Ipueira"
"Brazil","Brazilian","Piauí","Ipueiras"
"Brazil","Brazilian","Ceará","Ipueiras"
"Brazil","Brazilian","Tocantins","Ipueiras"
"Brazil","Brazilian","Minas Gerais","Ipuiúna"
"Brazil","Brazilian","Santa Catarina","Ipumirim"
"Brazil","Brazilian","Bahia","Ipupiara"
"Brazil","Brazilian","São Paulo","Ipuã"
"Brazil","Brazilian","Rio Grande do Sul","Ipê"
"Brazil","Brazilian","Ceará","Iracema"
"Brazil","Brazilian","Paraná","Iracema do Oeste"
"Brazil","Brazilian","Santa Catarina","Iraceminha"
"Brazil","Brazilian","São Paulo","Iracemápolis"
"Brazil","Brazilian","Bahia","Irajuba"
"Brazil","Brazilian","Bahia","Iramaia"
"Brazil","Brazilian","Amazonas","Iranduba"
"Brazil","Brazilian","Santa Catarina","Irani"
"Brazil","Brazilian","São Paulo","Irapuru"
"Brazil","Brazilian","São Paulo","Irapuã"
"Brazil","Brazilian","Bahia","Iraquara"
"Brazil","Brazilian","Bahia","Irará"
"Brazil","Brazilian","Paraná","Irati"
"Brazil","Brazilian","Santa Catarina","Irati"
"Brazil","Brazilian","Ceará","Irauçuba"
"Brazil","Brazilian","Rio Grande do Sul","Iraí"
"Brazil","Brazilian","Minas Gerais","Iraí de Minas"
"Brazil","Brazilian","Bahia","Irecê"
"Brazil","Brazilian","Paraná","Iretama"
"Brazil","Brazilian","Santa Catarina","Irineópolis"
"Brazil","Brazilian","Pará","Irituia"
"Brazil","Brazilian","Espírito Santo","Irupi"
"Brazil","Brazilian","Piauí","Isaías Coelho"
"Brazil","Brazilian","Goiás","Israelândia"
"Brazil","Brazilian","Rio Grande do Sul","Itaara"
"Brazil","Brazilian","Paraíba","Itabaiana"
"Brazil","Brazilian","Sergipe","Itabaiana"
"Brazil","Brazilian","Sergipe","Itabaianinha"
"Brazil","Brazilian","Bahia","Itabela"
"Brazil","Brazilian","Bahia","Itaberaba"
"Brazil","Brazilian","Goiás","Itaberaí"
"Brazil","Brazilian","São Paulo","Itaberá"
"Brazil","Brazilian","Sergipe","Itabi"
"Brazil","Brazilian","Minas Gerais","Itabira"
"Brazil","Brazilian","Minas Gerais","Itabirinha"
"Brazil","Brazilian","Minas Gerais","Itabirito"
"Brazil","Brazilian","Rio de Janeiro","Itaboraí"
"Brazil","Brazilian","Bahia","Itabuna"
"Brazil","Brazilian","Tocantins","Itacajá"
"Brazil","Brazilian","Minas Gerais","Itacambira"
"Brazil","Brazilian","Minas Gerais","Itacarambi"
"Brazil","Brazilian","Bahia","Itacaré"
"Brazil","Brazilian","Amazonas","Itacoatiara"
"Brazil","Brazilian","Santa Catarina","Itacorubi"
"Brazil","Brazilian","Pernambuco","Itacuruba"
"Brazil","Brazilian","Rio Grande do Sul","Itacurubi"
"Brazil","Brazilian","Bahia","Itaeté"
"Brazil","Brazilian","Bahia","Itagi"
"Brazil","Brazilian","Bahia","Itagibá"
"Brazil","Brazilian","Bahia","Itagimirim"
"Brazil","Brazilian","Paraná","Itaguajé"
"Brazil","Brazilian","Minas Gerais","Itaguara"
"Brazil","Brazilian","Goiás","Itaguari"
"Brazil","Brazilian","Goiás","Itaguaru"
"Brazil","Brazilian","Tocantins","Itaguatins"
"Brazil","Brazilian","Espírito Santo","Itaguaçu"
"Brazil","Brazilian","Bahia","Itaguaçu da Bahia"
"Brazil","Brazilian","Rio de Janeiro","Itaguaí"
"Brazil","Brazilian","Piauí","Itainópolis"
"Brazil","Brazilian","Maranhão","Itaipava do Grajaú"
"Brazil","Brazilian","Paraná","Itaipulândia"
"Brazil","Brazilian","Minas Gerais","Itaipé"
"Brazil","Brazilian","Ceará","Itaitinga"
"Brazil","Brazilian","Pará","Itaituba"
"Brazil","Brazilian","Ceará","Itaiçaba"
"Brazil","Brazilian","Santa Catarina","Itaiópolis"
"Brazil","Brazilian","Santa Catarina","Itajaí"
"Brazil","Brazilian","São Paulo","Itajobi"
"Brazil","Brazilian","São Paulo","Itaju"
"Brazil","Brazilian","Bahia","Itaju do Colônia"
"Brazil","Brazilian","Minas Gerais","Itajubá"
"Brazil","Brazilian","Bahia","Itajuípe"
"Brazil","Brazilian","Rio Grande do Norte","Itajá"
"Brazil","Brazilian","Goiás","Itajá"
"Brazil","Brazilian","Rio de Janeiro","Italva"
"Brazil","Brazilian","Pernambuco","Itamaracá"
"Brazil","Brazilian","Bahia","Itamaraju"
"Brazil","Brazilian","Minas Gerais","Itamarandiba"
"Brazil","Brazilian","Amazonas","Itamarati"
"Brazil","Brazilian","Minas Gerais","Itamarati de Minas"
"Brazil","Brazilian","Bahia","Itamari"
"Brazil","Brazilian","Minas Gerais","Itambacuri"
"Brazil","Brazilian","Paraná","Itambaracá"
"Brazil","Brazilian","Bahia","Itambé"
"Brazil","Brazilian","Paraná","Itambé"
"Brazil","Brazilian","Pernambuco","Itambé"
"Brazil","Brazilian","Minas Gerais","Itambé do Mato Dentro"
